date_time,"san+francisco,ca_maxtempC","san+francisco,ca_mintempC","san+francisco,ca_totalSnow_cm","san+francisco,ca_sunHour","san+francisco,ca_uvIndex","san+francisco,ca_uvIndex","san+francisco,ca_moon_illumination","san+francisco,ca_moonrise","san+francisco,ca_moonset","san+francisco,ca_sunrise","san+francisco,ca_sunset","san+francisco,ca_DewPointC","san+francisco,ca_FeelsLikeC","san+francisco,ca_HeatIndexC","san+francisco,ca_WindChillC","san+francisco,ca_WindGustKmph","san+francisco,ca_cloudcover","san+francisco,ca_humidity","san+francisco,ca_precipMM","san+francisco,ca_pressure","san+francisco,ca_tempC","san+francisco,ca_visibility","san+francisco,ca_winddirDegree","san+francisco,ca_windspeedKmph"
2019-02-21 12:00:00,11,5,0.0,8.7,3,3,80,08:40 PM,08:28 AM,06:52 AM,05:55 PM,0,11,11,11,20,3,49,0.0,1010,10,10,356,17
2019-02-21 15:00:00,11,5,0.0,8.7,3,4,80,08:40 PM,08:28 AM,06:52 AM,05:55 PM,-0,12,12,12,26,3,43,0.0,1009,11,10,242,19
2019-02-21 18:00:00,11,5,0.0,8.7,3,0,80,08:40 PM,08:28 AM,06:52 AM,05:55 PM,-1,11,11,11,36,2,42,0.0,1009,11,10,8,20
2019-02-21 21:00:00,11,5,0.0,8.7,3,0,80,08:40 PM,08:28 AM,06:52 AM,05:55 PM,-0,8,9,8,44,0,54,0.0,1009,9,10,8,19
2019-02-22 00:00:00,10,4,0.0,8.7,3,0,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,3,5,8,5,35,0,71,0.0,1010,7,10,12,14
2019-02-22 03:00:00,10,4,0.0,8.7,3,0,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,1,4,6,4,25,0,68,0.0,1013,6,10,21,13
2019-02-22 06:00:00,10,4,0.0,8.7,3,0,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,-1,3,5,3,13,1,62,0.0,1016,5,10,47,12
2019-02-22 09:00:00,10,4,0.0,8.7,3,3,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,1,5,7,5,9,5,69,0.0,1014,6,10,70,12
2019-02-22 12:00:00,10,4,0.0,8.7,3,3,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,2,10,10,10,7,9,58,0.0,1016,9,10,154,15
2019-02-22 15:00:00,10,4,0.0,8.7,3,3,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,1,11,11,11,6,8,49,0.0,1019,10,10,310,15
2019-02-22 18:00:00,10,4,0.0,8.7,3,0,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,1,10,10,10,11,5,54,0.0,1018,9,13,267,13
2019-02-22 21:00:00,10,4,0.0,8.7,3,0,73,09:50 PM,09:03 AM,06:51 AM,05:56 PM,3,9,9,9,7,4,69,0.0,1021,8,20,263,9
2019-02-23 00:00:00,12,5,0.0,8.7,3,0,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,3,7,7,7,3,8,72,0.0,1024,7,20,282,3
2019-02-23 03:00:00,12,5,0.0,8.7,3,0,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,3,6,6,6,2,12,76,0.0,1025,5,20,280,2
2019-02-23 06:00:00,12,5,0.0,8.7,3,0,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,3,5,6,5,4,14,77,0.0,1024,6,20,148,6
2019-02-23 09:00:00,12,5,0.0,8.7,3,3,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,4,7,8,7,5,28,73,0.0,1023,8,20,158,7
2019-02-23 12:00:00,12,5,0.0,8.7,3,4,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,3,11,11,11,6,39,58,0.0,1026,11,20,206,10
2019-02-23 15:00:00,12,5,0.0,8.7,3,3,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,5,11,11,11,13,55,64,0.0,1023,11,20,258,21
2019-02-23 18:00:00,12,5,0.0,8.7,3,0,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,6,11,12,11,14,66,69,0.0,1025,12,20,272,14
2019-02-23 21:00:00,12,5,0.0,8.7,3,0,65,10:57 PM,09:37 AM,06:49 AM,05:57 PM,6,9,10,9,10,62,74,0.0,1023,9,20,271,15
2019-02-24 00:00:00,12,7,0.0,4.2,3,0,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,5,7,8,7,7,80,80,0.0,1022,8,20,263,12
2019-02-24 03:00:00,12,7,0.0,4.2,3,0,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,6,9,9,9,6,57,81,0.0,1024,8,10,245,11
2019-02-24 06:00:00,12,7,0.0,4.2,3,0,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,6,9,9,9,4,72,80,0.0,1024,8,10,213,13
2019-02-24 09:00:00,12,7,0.0,4.2,3,2,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,5,10,10,10,6,74,76,0.0,1025,9,10,217,9
2019-02-24 12:00:00,12,7,0.0,4.2,3,3,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,6,11,11,11,10,96,68,0.0,1024,11,10,236,11
2019-02-24 15:00:00,12,7,0.0,4.2,3,3,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,4,11,11,11,15,91,62,0.0,1022,10,10,241,19
2019-02-24 18:00:00,12,7,0.0,4.2,3,0,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,4,10,10,10,16,67,66,0.0,1019,10,10,241,18
2019-02-24 21:00:00,12,7,0.0,4.2,3,0,57,No moonrise,10:11 AM,06:48 AM,05:58 PM,4,8,9,8,13,57,73,0.0,1017,8,10,231,15
2019-02-25 00:00:00,11,6,0.0,4.2,3,0,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,5,6,8,6,12,58,79,0.0,1021,8,10,207,14
2019-02-25 03:00:00,11,6,0.0,4.2,3,0,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,6,8,8,8,15,60,83,0.0,1020,8,10,194,12
2019-02-25 06:00:00,11,6,0.0,4.2,3,0,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,5,6,8,6,22,67,82,0.0,1020,8,10,189,15
2019-02-25 09:00:00,11,6,0.0,4.2,3,3,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,6,9,11,9,34,96,77,0.1,1017,10,10,189,18
2019-02-25 12:00:00,11,6,0.0,4.2,3,2,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,3,11,11,11,44,100,64,1.1,1018,10,9,185,13
2019-02-25 15:00:00,11,6,0.0,4.2,3,3,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,4,12,12,12,51,100,62,2.1,1018,11,8,185,18
2019-02-25 18:00:00,11,6,0.0,4.2,3,0,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,6,9,10,9,57,100,71,1.6,1015,9,9,185,25
2019-02-25 21:00:00,11,6,0.0,4.2,3,0,50,12:01 AM,10:47 AM,06:47 AM,05:59 PM,8,4,7,4,54,100,82,3.2,1016,4,8,187,31
2019-02-26 00:00:00,12,8,0.0,5.8,3,0,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,5,3,5,3,50,100,78,0.4,1019,3,10,187,16
2019-02-26 03:00:00,12,8,0.0,5.8,3,0,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,6,9,9,9,59,100,82,0.9,1019,8,9,183,18
2019-02-26 06:00:00,12,8,0.0,5.8,3,0,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,6,9,9,9,52,100,82,0.1,1020,9,7,179,15
2019-02-26 09:00:00,12,8,0.0,5.8,3,3,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,7,10,11,10,55,100,78,0.1,1019,10,5,177,23
2019-02-26 12:00:00,12,8,0.0,5.8,3,3,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,7,10,12,10,52,100,72,2.8,1018,12,8,178,30
2019-02-26 15:00:00,12,8,0.0,5.8,3,3,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,4,12,12,12,50,100,59,5.7,1024,11,7,175,15
2019-02-26 18:00:00,12,8,0.0,5.8,3,0,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,4,11,11,11,51,100,64,1.5,1024,11,9,166,14
2019-02-26 21:00:00,12,8,0.0,5.8,3,0,42,01:04 AM,11:26 AM,06:45 AM,06:00 PM,5,10,10,10,53,100,73,3.1,1024,9,8,168,14
2019-02-27 00:00:00,14,8,0.0,8.7,3,0,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,7,9,9,9,54,100,81,6.3,1024,9,8,181,15
2019-02-27 03:00:00,14,8,0.0,8.7,3,0,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,8,10,10,10,42,86,86,14.5,1023,9,6,201,14
2019-02-27 06:00:00,14,8,0.0,8.7,3,0,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,7,10,10,10,24,64,84,3.8,1024,9,9,202,12
2019-02-27 09:00:00,14,8,0.0,8.7,3,3,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,7,11,11,11,23,67,78,0.1,1025,10,10,171,12
2019-02-27 12:00:00,14,8,0.0,8.7,3,3,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,10,14,14,14,31,59,74,0.1,1024,14,10,184,14
2019-02-27 15:00:00,14,8,0.0,8.7,3,4,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,9,15,15,15,40,73,68,0.2,1022,14,9,196,15
2019-02-27 18:00:00,14,8,0.0,8.7,3,0,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,8,14,14,14,34,53,68,0.0,1022,13,10,219,14
2019-02-27 21:00:00,14,8,0.0,8.7,3,0,35,02:03 AM,12:08 PM,06:44 AM,06:01 PM,8,13,13,13,15,87,74,0.0,1022,12,10,257,13
2019-02-28 00:00:00,14,9,0.0,11.6,3,0,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,8,12,12,12,15,100,80,0.0,1020,11,10,264,13
2019-02-28 03:00:00,14,9,0.0,11.6,3,0,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,8,11,11,11,16,92,86,0.0,1022,10,10,276,8
2019-02-28 06:00:00,14,9,0.0,11.6,3,0,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,8,10,10,10,11,63,82,0.0,1021,10,10,295,10
2019-02-28 09:00:00,14,9,0.0,11.6,3,4,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,7,12,12,12,6,23,72,0.0,1022,11,10,319,13
2019-02-28 12:00:00,14,9,0.0,11.6,3,4,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,8,14,14,14,8,4,67,0.0,1024,13,10,314,14
2019-02-28 15:00:00,14,9,0.0,11.6,3,4,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,9,15,15,15,13,23,67,0.0,1023,14,10,284,14
2019-02-28 18:00:00,14,9,0.0,11.6,3,0,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,9,13,13,13,15,48,71,0.0,1022,13,10,286,13
2019-02-28 21:00:00,14,9,0.0,11.6,3,0,27,02:58 AM,12:55 PM,06:43 AM,06:02 PM,8,12,12,12,13,31,77,0.0,1023,11,10,293,9
2019-03-01 00:00:00,12,8,0.0,10.2,3,0,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,7,10,10,10,8,49,80,0.0,1022,10,10,302,9
2019-03-01 03:00:00,12,8,0.0,10.2,3,0,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,7,9,9,9,6,70,83,0.0,1021,8,10,314,10
2019-03-01 06:00:00,12,8,0.0,10.2,3,0,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,7,9,9,9,5,32,84,0.0,1021,9,10,239,11
2019-03-01 09:00:00,12,8,0.0,10.2,3,3,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,6,11,11,11,4,10,77,0.0,1020,10,10,49,12
2019-03-01 12:00:00,12,8,0.0,10.2,3,4,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,5,12,12,12,4,18,63,0.0,1020,12,10,128,10
2019-03-01 15:00:00,12,8,0.0,10.2,3,3,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,5,13,13,13,5,50,61,0.0,1017,12,10,316,6
2019-03-01 18:00:00,12,8,0.0,10.2,3,0,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,7,13,13,13,11,79,66,0.0,1016,12,10,205,12
2019-03-01 21:00:00,12,8,0.0,10.2,3,0,26,03:49 AM,01:45 PM,06:41 AM,06:03 PM,8,12,12,12,15,73,79,0.0,1016,11,10,58,12
2019-03-02 00:00:00,13,10,0.0,5.8,3,0,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,8,11,11,11,18,83,82,1.3,1015,10,9,61,14
2019-03-02 03:00:00,13,10,0.0,5.8,3,0,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,8,11,11,11,22,100,82,4.1,1012,11,7,62,20
2019-03-02 06:00:00,13,10,0.0,5.8,3,0,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,9,12,12,12,15,100,86,3.9,1008,11,6,76,20
2019-03-02 09:00:00,13,10,0.0,5.8,3,3,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,9,12,12,12,12,100,86,2.1,1011,11,5,138,18
2019-03-02 12:00:00,13,10,0.0,5.8,3,3,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,8,12,12,12,22,100,82,0.2,1014,11,2,189,14
2019-03-02 15:00:00,13,10,0.0,5.8,3,3,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,10,13,13,13,24,96,82,0.3,1013,13,5,190,11
2019-03-02 18:00:00,13,10,0.0,5.8,3,0,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,9,12,12,12,16,92,82,0.1,1015,11,7,136,15
2019-03-02 21:00:00,13,10,0.0,5.8,3,0,19,04:34 AM,02:37 PM,06:40 AM,06:04 PM,9,12,12,12,8,100,85,0.1,1016,11,5,53,15
2019-03-03 00:00:00,13,10,0.0,5.8,4,0,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,9,11,11,11,8,87,88,0.0,1017,10,10,120,13
2019-03-03 03:00:00,13,10,0.0,5.8,4,0,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,9,11,11,11,8,58,89,0.0,1018,10,10,180,8
2019-03-03 06:00:00,13,10,0.0,5.8,4,0,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,9,11,11,11,10,52,89,0.0,1018,10,10,196,9
2019-03-03 09:00:00,13,10,0.0,5.8,4,3,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,9,12,12,12,13,68,84,0.0,1019,11,10,200,12
2019-03-03 12:00:00,13,10,0.0,5.8,4,3,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,9,13,13,13,18,98,73,0.0,1020,13,10,224,16
2019-03-03 15:00:00,13,10,0.0,5.8,4,3,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,8,13,13,13,20,96,71,0.1,1019,13,10,252,21
2019-03-03 18:00:00,13,10,0.0,5.8,4,0,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,8,11,12,11,22,84,79,0.0,1018,12,10,247,15
2019-03-03 21:00:00,13,10,0.0,5.8,4,0,12,05:15 AM,03:32 PM,06:38 AM,06:05 PM,7,11,11,11,20,77,78,0.0,1020,10,10,244,12
2019-03-04 00:00:00,13,7,0.0,8.7,3,0,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,8,10,10,10,19,78,84,0.1,1020,10,10,236,9
2019-03-04 03:00:00,13,7,0.0,8.7,3,0,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,7,8,9,8,18,89,86,0.3,1021,8,10,235,9
2019-03-04 06:00:00,13,7,0.0,8.7,3,0,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,6,7,8,7,14,98,85,0.1,1021,8,10,220,9
2019-03-04 09:00:00,13,7,0.0,8.7,3,2,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,6,10,10,10,13,94,80,0.0,1021,9,10,203,9
2019-03-04 12:00:00,13,7,0.0,8.7,3,4,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,8,12,12,12,12,72,71,0.0,1021,12,10,222,11
2019-03-04 15:00:00,13,7,0.0,8.7,3,4,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,8,13,13,13,11,30,65,0.0,1019,13,10,263,13
2019-03-04 18:00:00,13,7,0.0,8.7,3,0,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,7,12,12,12,8,26,69,0.0,1018,11,10,284,12
2019-03-04 21:00:00,13,7,0.0,8.7,3,0,4,05:52 AM,04:27 PM,06:37 AM,06:06 PM,6,11,11,11,5,22,71,0.0,1019,10,10,292,10
2019-03-05 00:00:00,12,3,0.0,5.9,3,0,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,7,10,10,10,4,49,78,0.0,1018,10,10,222,6
2019-03-05 03:00:00,12,3,0.0,5.9,3,0,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,7,10,10,10,8,87,83,0.0,1017,10,10,45,6
2019-03-05 06:00:00,12,3,0.0,5.9,3,0,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,6,9,9,9,13,86,79,0.1,1018,8,7,62,10
2019-03-05 09:00:00,12,3,0.0,5.9,3,2,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,7,9,10,9,10,91,79,0.4,1019,9,2,62,11
2019-03-05 12:00:00,12,3,0.0,5.9,3,3,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,8,10,11,10,15,93,79,0.4,1012,11,2,122,12
2019-03-05 15:00:00,12,3,0.0,5.9,3,3,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,8,11,12,11,15,100,76,0.1,1010,12,5,157,11
2019-03-05 18:00:00,12,3,0.0,5.9,3,0,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,9,10,12,10,21,100,82,0.1,1009,11,7,153,15
2019-03-05 21:00:00,12,3,0.0,5.9,3,0,0,06:25 AM,05:24 PM,06:35 AM,06:07 PM,10,7,10,7,23,98,83,0.3,1009,7,5,153,13
2019-03-06 00:00:00,13,10,0.0,5.9,3,0,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,10,6,8,6,41,96,83,0.1,1009,6,7,170,21
2019-03-06 03:00:00,13,10,0.0,5.9,3,0,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,11,10,13,10,46,100,87,0.1,1004,13,4,173,28
2019-03-06 06:00:00,13,10,0.0,5.9,3,0,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,10,11,12,11,49,85,84,0.8,1005,12,9,183,28
2019-03-06 09:00:00,13,10,0.0,5.9,3,3,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,8,11,11,11,42,68,83,1.5,1008,11,10,206,22
2019-03-06 12:00:00,13,10,0.0,5.9,3,3,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,9,10,12,10,45,93,79,0.0,1006,12,10,212,29
2019-03-06 15:00:00,13,10,0.0,5.9,3,3,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,8,11,13,11,46,90,73,0.1,1009,13,10,203,30
2019-03-06 18:00:00,13,10,0.0,5.9,3,0,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,9,12,13,12,45,100,78,0.2,1011,12,7,209,28
2019-03-06 21:00:00,13,10,0.0,5.9,3,0,0,06:55 AM,06:21 PM,06:34 AM,06:08 PM,9,9,12,9,39,100,85,0.4,1011,12,5,237,26
2019-03-07 00:00:00,12,9,0.0,7.3,3,0,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,9,9,11,9,33,98,84,0.2,1014,11,10,248,23
2019-03-07 03:00:00,12,9,0.0,7.3,3,0,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,8,8,11,8,27,88,82,0.3,1015,11,10,241,18
2019-03-07 06:00:00,12,9,0.0,7.3,3,0,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,7,9,10,9,21,74,82,0.0,1017,10,10,259,15
2019-03-07 09:00:00,12,9,0.0,7.3,3,2,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,6,10,10,10,16,77,77,0.1,1018,10,10,277,12
2019-03-07 12:00:00,12,9,0.0,7.3,3,3,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,5,10,11,10,15,91,66,0.0,1018,11,10,279,15
2019-03-07 15:00:00,12,9,0.0,7.3,3,4,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,6,13,13,13,19,66,63,0.0,1018,12,10,272,22
2019-03-07 18:00:00,12,9,0.0,7.3,3,0,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,5,10,11,10,23,51,65,0.0,1017,11,10,274,21
2019-03-07 21:00:00,12,9,0.0,7.3,3,0,3,07:24 AM,07:18 PM,06:33 AM,06:09 PM,3,7,10,7,27,58,66,0.0,1016,10,10,264,19
2019-03-08 00:00:00,12,9,0.0,11.6,3,0,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,4,6,9,6,31,75,68,0.1,1016,9,10,270,22
2019-03-08 03:00:00,12,9,0.0,11.6,3,0,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,3,6,9,6,35,58,66,0.1,1016,9,10,282,23
2019-03-08 06:00:00,12,9,0.0,11.6,3,0,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,3,7,9,7,35,10,69,0.0,1016,9,10,290,20
2019-03-08 09:00:00,12,9,0.0,11.6,3,3,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,6,11,11,11,32,1,74,0.0,1016,10,10,295,14
2019-03-08 12:00:00,12,9,0.0,11.6,3,4,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,5,11,12,11,30,6,62,0.0,1018,11,10,290,20
2019-03-08 15:00:00,12,9,0.0,11.6,3,4,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,3,9,12,9,32,12,54,0.0,1019,12,10,279,28
2019-03-08 18:00:00,12,9,0.0,11.6,3,0,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,3,8,10,8,31,15,59,0.0,1019,10,10,275,25
2019-03-08 21:00:00,12,9,0.0,11.6,3,0,10,07:52 AM,08:15 PM,06:31 AM,06:10 PM,3,6,9,6,26,37,66,0.0,1019,8,10,264,18
2019-03-09 00:00:00,11,5,0.0,8.8,3,0,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,3,7,10,7,19,66,66,0.0,1019,8,10,233,14
2019-03-09 03:00:00,11,5,0.0,8.8,3,0,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,4,7,9,7,22,66,68,0.0,1018,9,10,189,16
2019-03-09 06:00:00,11,5,0.0,8.8,3,0,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,4,7,9,7,29,67,71,0.3,1018,9,10,165,17
2019-03-09 09:00:00,11,5,0.0,8.8,3,2,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,4,10,10,10,32,100,69,1.6,1018,9,8,167,13
2019-03-09 12:00:00,11,5,0.0,8.8,3,3,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,4,12,12,12,31,91,61,2.7,1018,11,8,188,16
2019-03-09 15:00:00,11,5,0.0,8.8,3,4,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,3,12,12,12,31,59,57,1.1,1018,11,10,202,15
2019-03-09 18:00:00,11,5,0.0,8.8,3,0,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,4,11,11,11,29,45,63,0.4,1016,10,10,198,14
2019-03-09 21:00:00,11,5,0.0,8.8,3,0,17,08:20 AM,09:14 PM,06:30 AM,06:11 PM,5,9,10,9,25,75,70,0.7,1016,9,10,174,15
2019-03-10 00:00:00,12,7,0.0,8.8,3,0,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,6,7,10,7,26,81,78,0.3,1013,8,10,160,17
2019-03-10 03:00:00,12,7,0.0,8.8,3,0,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,6,7,9,7,23,100,80,0.7,1013,9,10,145,16
2019-03-10 06:00:00,12,7,0.0,8.8,3,0,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,6,6,9,6,20,100,80,0.0,1015,8,10,130,15
2019-03-10 09:00:00,12,7,0.0,8.8,3,2,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,5,8,9,8,14,90,75,0.1,1018,9,10,111,14
2019-03-10 12:00:00,12,7,0.0,8.8,3,4,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,5,12,12,12,9,67,65,0.0,1017,12,10,71,10
2019-03-10 15:00:00,12,7,0.0,8.8,3,4,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,5,13,13,13,8,48,60,0.0,1018,12,10,134,15
2019-03-10 18:00:00,12,7,0.0,8.8,3,0,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,5,12,13,12,10,45,62,0.3,1014,12,10,240,15
2019-03-10 21:00:00,12,7,0.0,8.8,3,0,24,08:49 AM,10:13 PM,06:28 AM,06:12 PM,6,11,11,11,12,83,71,1.0,1015,11,10,31,10
2019-03-11 00:00:00,12,8,0.0,11.6,4,0,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,6,10,10,10,8,48,78,0.7,1012,9,9,25,12
2019-03-11 03:00:00,12,8,0.0,11.6,4,0,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,6,10,10,10,5,3,78,0.0,1014,9,10,21,9
2019-03-11 06:00:00,12,8,0.0,11.6,4,0,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,6,10,10,10,7,0,73,0.0,1018,10,10,25,8
2019-03-11 09:00:00,12,8,0.0,11.6,4,3,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,5,10,10,10,9,0,70,0.0,1018,9,10,38,13
2019-03-11 12:00:00,12,8,0.0,11.6,4,4,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,5,12,12,12,12,0,61,0.0,1016,11,10,136,15
2019-03-11 15:00:00,12,8,0.0,11.6,4,4,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,6,13,13,13,12,0,63,0.0,1016,12,10,321,19
2019-03-11 18:00:00,12,8,0.0,11.6,4,0,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,8,11,13,11,14,0,66,0.0,1016,11,10,291,17
2019-03-11 21:00:00,12,8,0.0,11.6,4,0,32,09:21 AM,11:14 PM,06:27 AM,06:13 PM,9,7,11,7,14,1,70,0.0,1016,7,10,296,12
