date_time,"springfield,ma_maxtempC","springfield,ma_mintempC","springfield,ma_totalSnow_cm","springfield,ma_sunHour","springfield,ma_uvIndex","springfield,ma_uvIndex","springfield,ma_moon_illumination","springfield,ma_moonrise","springfield,ma_moonset","springfield,ma_sunrise","springfield,ma_sunset","springfield,ma_DewPointC","springfield,ma_FeelsLikeC","springfield,ma_HeatIndexC","springfield,ma_WindChillC","springfield,ma_WindGustKmph","springfield,ma_cloudcover","springfield,ma_humidity","springfield,ma_precipMM","springfield,ma_pressure","springfield,ma_tempC","springfield,ma_visibility","springfield,ma_winddirDegree","springfield,ma_windspeedKmph"
2019-02-09 12:00:00,-3,-7,0.0,8.7,2,2,29,09:25 AM,09:54 PM,06:54 AM,05:15 PM,-19,-11,-5,-11,36,11,31,0.0,1033,-6,20,299,20
2019-02-09 15:00:00,-3,-7,0.0,8.7,2,2,29,09:25 AM,09:54 PM,06:54 AM,05:15 PM,-17,-9,-3,-9,32,3,34,0.0,1033,-4,20,304,18
2019-02-09 18:00:00,-3,-7,0.0,8.7,2,0,29,09:25 AM,09:54 PM,06:54 AM,05:15 PM,-18,-11,-5,-11,22,0,35,0.0,1035,-6,20,307,18
2019-02-09 21:00:00,-3,-7,0.0,8.7,2,0,29,09:25 AM,09:54 PM,06:54 AM,05:15 PM,-20,-14,-7,-14,18,1,35,0.0,1037,-8,20,303,14
2019-02-10 00:00:00,1,-8,0.0,8.7,2,0,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-19,-14,-8,-14,17,3,40,0.0,1038,-9,20,301,9
2019-02-10 03:00:00,1,-8,0.0,8.7,2,0,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-17,-12,-9,-12,13,5,51,0.0,1038,-10,10,301,7
2019-02-10 06:00:00,1,-8,0.0,8.7,2,0,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-13,-11,-8,-11,10,8,61,0.0,1037,-9,10,294,9
2019-02-10 09:00:00,1,-8,0.0,8.7,2,2,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-12,-10,-5,-10,12,14,58,0.0,1036,-6,10,285,11
2019-02-10 12:00:00,1,-8,0.0,8.7,2,2,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-13,-5,-1,-5,14,10,41,0.0,1034,-2,13,292,12
2019-02-10 15:00:00,1,-8,0.0,8.7,2,2,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-14,-1,2,-1,14,18,31,0.0,1030,1,20,287,11
2019-02-10 18:00:00,1,-8,0.0,8.7,2,0,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-15,-2,2,-2,12,42,35,0.0,1031,0,20,291,12
2019-02-10 21:00:00,1,-8,0.0,8.7,2,0,37,09:51 AM,10:55 PM,06:53 AM,05:17 PM,-16,-3,1,-3,9,62,46,0.0,1036,-3,17,292,6
2019-02-11 00:00:00,2,-4,0.0,5.6,1,0,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-13,-4,-2,-4,7,86,55,0.0,1032,-5,10,284,5
2019-02-11 03:00:00,2,-4,0.0,5.6,1,0,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-9,-4,-4,-4,4,75,66,0.0,1027,-5,10,198,4
2019-02-11 06:00:00,2,-4,0.0,5.6,1,0,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-10,-5,-4,-5,3,78,69,0.0,1027,-5,10,29,3
2019-02-11 09:00:00,2,-4,0.0,5.6,1,1,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-9,-5,-2,-5,6,91,63,0.0,1025,-3,10,61,6
2019-02-11 12:00:00,2,-4,0.0,5.6,1,2,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-8,-2,1,-2,6,82,52,0.0,1023,0,13,61,9
2019-02-11 15:00:00,2,-4,0.0,5.6,1,2,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-8,-1,2,-1,7,35,47,0.0,1026,1,20,33,10
2019-02-11 18:00:00,2,-4,0.0,5.6,1,0,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-11,-5,-1,-5,9,14,49,0.0,1028,-2,20,35,6
2019-02-11 21:00:00,2,-4,0.0,5.6,1,0,44,10:18 AM,11:58 PM,06:52 AM,05:18 PM,-14,-9,-5,-9,13,9,48,0.0,1030,-6,17,31,9
2019-02-12 00:00:00,-4,-10,2.0,4.0,2,0,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-15,-12,-7,-12,12,9,52,0.0,1031,-8,10,29,9
2019-02-12 03:00:00,-4,-10,2.0,4.0,2,0,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-16,-14,-9,-14,12,25,52,0.0,1032,-10,10,34,9
2019-02-12 06:00:00,-4,-10,2.0,4.0,2,0,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-17,-15,-10,-15,11,54,53,0.0,1032,-11,10,47,9
2019-02-12 09:00:00,-4,-10,2.0,4.0,2,1,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-16,-12,-8,-12,12,73,49,0.0,1031,-9,10,73,9
2019-02-12 12:00:00,-4,-10,2.0,4.0,2,1,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-13,-9,-5,-9,12,85,51,0.1,1029,-6,8,89,12
2019-02-12 15:00:00,-4,-10,2.0,4.0,2,1,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-9,-9,-4,-9,15,100,68,2.3,1025,-5,6,87,14
2019-02-12 18:00:00,-4,-10,2.0,4.0,2,0,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-5,-8,-3,-8,21,100,80,4.3,1020,-4,10,78,15
2019-02-12 21:00:00,-4,-10,2.0,4.0,2,0,52,10:49 AM,No moonset,06:51 AM,05:19 PM,-3,-9,-4,-9,24,100,87,1.8,1015,-6,8,85,17
2019-02-13 00:00:00,5,1,0.1,7.1,1,0,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-1,-7,-4,-7,15,100,88,3.7,1009,-6,2,83,16
2019-02-13 03:00:00,5,1,0.1,7.1,1,0,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-1,-3,0,-3,15,100,92,2.3,1001,-1,2,58,12
2019-02-13 06:00:00,5,1,0.1,7.1,1,0,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,0,-2,1,-2,9,100,93,4.6,996,1,7,93,10
2019-02-13 09:00:00,5,1,0.1,7.1,1,2,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,1,0,3,0,14,69,85,0.0,995,2,8,265,12
2019-02-13 12:00:00,5,1,0.1,7.1,1,2,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-1,2,5,2,27,18,67,0.0,997,5,10,264,16
2019-02-13 15:00:00,5,1,0.1,7.1,1,1,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-2,2,6,2,23,54,58,0.1,1000,5,12,254,18
2019-02-13 18:00:00,5,1,0.1,7.1,1,0,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-4,1,4,1,20,64,57,0.1,1004,3,15,248,15
2019-02-13 21:00:00,5,1,0.1,7.1,1,0,60,11:25 AM,01:02 AM,06:49 AM,05:20 PM,-7,-2,2,-2,22,30,62,0.0,1007,-0,13,254,15
2019-02-14 00:00:00,3,-3,0.0,7.1,2,0,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-7,-7,-2,-7,21,33,67,0.0,1010,-3,10,253,16
2019-02-14 03:00:00,3,-3,0.0,7.1,2,0,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-8,-8,-3,-8,23,37,69,0.0,1012,-4,10,240,15
2019-02-14 06:00:00,3,-3,0.0,7.1,2,0,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-9,-8,-3,-8,22,54,67,0.0,1013,-4,10,243,15
2019-02-14 09:00:00,3,-3,0.0,7.1,2,2,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-8,-6,-1,-6,18,81,61,0.0,1013,-2,13,259,16
2019-02-14 12:00:00,3,-3,0.0,7.1,2,2,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-5,-1,3,-1,20,39,57,0.0,1012,2,16,281,13
2019-02-14 15:00:00,3,-3,0.0,7.1,2,2,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-4,0,4,0,14,22,56,0.0,1011,3,13,277,14
2019-02-14 18:00:00,3,-3,0.0,7.1,2,0,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-4,-1,2,-1,9,23,63,0.0,1013,1,20,246,12
2019-02-14 21:00:00,3,-3,0.0,7.1,2,0,67,12:06 PM,02:08 AM,06:48 AM,05:22 PM,-5,-3,-1,-3,9,32,71,0.0,1014,-2,17,180,7
2019-02-15 00:00:00,8,0,0.0,4.0,3,0,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,-6,-4,-3,-4,10,50,78,0.0,1016,-4,10,158,5
2019-02-15 03:00:00,8,0,0.0,4.0,3,0,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,-5,-3,-3,-3,13,60,82,0.0,1016,-4,10,143,5
2019-02-15 06:00:00,8,0,0.0,4.0,3,0,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,-1,-2,0,-2,17,78,88,0.0,1012,-1,10,143,6
2019-02-15 09:00:00,8,0,0.0,4.0,3,1,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,1,0,3,0,16,79,88,0.3,1009,2,10,155,8
2019-02-15 12:00:00,8,0,0.0,4.0,3,2,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,3,5,7,5,17,83,77,0.7,1007,6,11,166,13
2019-02-15 15:00:00,8,0,0.0,4.0,3,2,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,4,8,9,8,24,86,74,0.3,1004,8,10,188,18
2019-02-15 18:00:00,8,0,0.0,4.0,3,0,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,3,4,7,4,24,89,79,0.7,1007,6,11,192,17
2019-02-15 21:00:00,8,0,0.0,4.0,3,0,75,12:57 PM,03:15 AM,06:47 AM,05:23 PM,2,1,5,1,20,94,79,0.1,1012,4,12,229,16
2019-02-16 00:00:00,2,-2,0.0,8.7,2,0,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-1,-0,3,-0,20,59,78,0.3,1007,2,9,309,10
2019-02-16 03:00:00,2,-2,0.0,8.7,2,0,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-5,-4,-0,-4,18,23,73,0.0,1009,-1,10,314,11
2019-02-16 06:00:00,2,-2,0.0,8.7,2,0,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-6,-6,-2,-6,15,32,77,0.0,1009,-3,13,310,8
2019-02-16 09:00:00,2,-2,0.0,8.7,2,2,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-3,-4,0,-4,15,4,79,0.0,1009,-1,16,308,9
2019-02-16 12:00:00,2,-2,0.0,8.7,2,2,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-4,-1,2,-1,19,4,66,0.0,1011,2,13,306,10
2019-02-16 15:00:00,2,-2,0.0,8.7,2,2,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-5,-1,3,-1,20,1,60,0.0,1010,2,19,306,13
2019-02-16 18:00:00,2,-2,0.0,8.7,2,0,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-6,-3,1,-3,21,1,63,0.0,1011,-0,20,312,15
2019-02-16 21:00:00,2,-2,0.0,8.7,2,0,82,01:57 PM,04:19 AM,06:45 AM,05:24 PM,-8,-7,-3,-7,18,9,65,0.0,1014,-4,17,319,12
2019-02-17 00:00:00,0,-9,0.0,8.7,2,0,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-10,-9,-5,-9,16,15,66,0.0,1016,-6,10,325,9
2019-02-17 03:00:00,0,-9,0.0,8.7,2,0,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-11,-11,-7,-11,7,1,71,0.0,1019,-8,10,332,6
2019-02-17 06:00:00,0,-9,0.0,8.7,2,0,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-12,-11,-8,-11,5,0,73,0.0,1020,-9,10,340,5
2019-02-17 09:00:00,0,-9,0.0,8.7,2,2,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-12,-8,-6,-8,5,0,66,0.0,1021,-7,13,234,5
2019-02-17 12:00:00,0,-9,0.0,8.7,2,2,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-11,-2,-2,-2,5,3,48,0.0,1020,-3,20,52,4
2019-02-17 15:00:00,0,-9,0.0,8.7,2,2,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-10,0,1,0,5,11,43,0.0,1016,0,20,147,6
2019-02-17 18:00:00,0,-9,0.0,8.7,2,0,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-9,-3,0,-3,7,14,52,0.0,1014,-1,20,160,12
2019-02-17 21:00:00,0,-9,0.0,8.7,2,0,90,03:06 PM,05:17 AM,06:44 AM,05:26 PM,-8,-6,-2,-6,9,33,65,0.0,1012,-3,17,154,8
2019-02-18 00:00:00,-1,-5,1.0,4.1,1,0,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-7,-6,-3,-6,10,83,71,0.0,1014,-4,10,163,7
2019-02-18 03:00:00,-1,-5,1.0,4.1,1,0,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-8,-7,-4,-7,12,100,72,1.1,1013,-5,7,139,7
2019-02-18 06:00:00,-1,-5,1.0,4.1,1,0,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-9,-7,-4,-7,12,100,68,2.1,1015,-5,5,115,6
2019-02-18 09:00:00,-1,-5,1.0,4.1,1,1,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-9,-7,-3,-7,9,100,65,0.1,1014,-4,7,103,8
2019-02-18 12:00:00,-1,-5,1.0,4.1,1,1,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-7,-5,-1,-5,8,100,65,0.3,1013,-2,5,149,10
2019-02-18 15:00:00,-1,-5,1.0,4.1,1,1,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-6,-4,-0,-4,15,90,68,0.0,1013,-1,10,251,10
2019-02-18 18:00:00,-1,-5,1.0,4.1,1,0,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-9,-6,-2,-6,28,52,57,0.1,1020,-3,11,313,12
2019-02-18 21:00:00,-1,-5,1.0,4.1,1,0,97,04:21 PM,06:09 AM,06:42 AM,05:27 PM,-9,-9,-4,-9,23,11,66,0.0,1022,-5,14,319,12
2019-02-19 00:00:00,-3,-12,0.0,8.7,2,0,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-11,-13,-7,-13,23,2,70,0.0,1024,-8,10,316,12
2019-02-19 03:00:00,-3,-12,0.0,8.7,2,0,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-15,-15,-10,-15,23,0,67,0.0,1027,-11,10,315,10
2019-02-19 06:00:00,-3,-12,0.0,8.7,2,0,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-16,-16,-11,-16,18,0,64,0.0,1030,-12,10,319,9
2019-02-19 09:00:00,-3,-12,0.0,8.7,2,2,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-16,-14,-9,-14,14,5,59,0.0,1031,-10,10,320,11
2019-02-19 12:00:00,-3,-12,0.0,8.7,2,2,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-15,-10,-5,-10,17,15,44,0.0,1031,-6,10,314,13
2019-02-19 15:00:00,-3,-12,0.0,8.7,2,2,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-15,-7,-2,-7,18,13,40,0.0,1030,-3,10,305,14
2019-02-19 18:00:00,-3,-12,0.0,8.7,2,0,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-14,-9,-4,-9,18,12,46,0.0,1032,-5,10,300,12
2019-02-19 21:00:00,-3,-12,0.0,8.7,2,0,100,05:38 PM,06:53 AM,06:41 AM,05:28 PM,-15,-12,-7,-12,15,23,55,0.0,1033,-8,10,294,9
2019-02-20 00:00:00,-1,-12,0.2,5.6,1,0,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-15,-12,-9,-12,11,58,60,0.0,1035,-10,10,296,7
2019-02-20 03:00:00,-1,-12,0.2,5.6,1,0,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-16,-11,-11,-11,6,97,65,0.0,1036,-12,10,285,4
2019-02-20 06:00:00,-1,-12,0.2,5.6,1,0,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-15,-11,-11,-11,3,67,71,0.0,1037,-12,10,236,2
2019-02-20 09:00:00,-1,-12,0.2,5.6,1,2,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-13,-8,-7,-8,2,23,64,0.0,1034,-8,10,189,3
2019-02-20 12:00:00,-1,-12,0.2,5.6,1,1,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-11,-5,-2,-5,6,65,49,0.0,1030,-3,10,163,8
2019-02-20 15:00:00,-1,-12,0.2,5.6,1,1,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-9,-5,-1,-5,13,79,54,0.0,1029,-2,10,187,9
2019-02-20 18:00:00,-1,-12,0.2,5.6,1,0,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-7,-5,-1,-5,15,83,65,0.0,1024,-2,10,186,10
2019-02-20 21:00:00,-1,-12,0.2,5.6,1,0,88,06:55 PM,07:32 AM,06:39 AM,05:29 PM,-9,-7,-3,-7,13,100,66,0.2,1025,-4,7,154,10
2019-02-21 00:00:00,7,-5,0.0,7.2,1,0,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-7,-7,-4,-7,13,100,81,0.5,1019,-5,5,146,9
2019-02-21 03:00:00,7,-5,0.0,7.2,1,0,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-4,-4,-3,-4,13,100,95,0.2,1016,-4,7,155,7
2019-02-21 06:00:00,7,-5,0.0,7.2,1,0,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-3,-4,-2,-4,10,99,92,0.3,1012,-3,2,173,6
2019-02-21 09:00:00,7,-5,0.0,7.2,1,1,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-2,-1,0,-1,10,88,85,0.0,1011,-1,5,209,8
2019-02-21 12:00:00,7,-5,0.0,7.2,1,2,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-1,2,5,2,18,48,71,0.0,1011,4,10,278,13
2019-02-21 15:00:00,7,-5,0.0,7.2,1,3,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,0,4,7,4,23,7,63,0.0,1011,7,10,297,15
2019-02-21 18:00:00,7,-5,0.0,7.2,1,0,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-1,2,5,2,22,7,66,0.0,1013,4,10,297,14
2019-02-21 21:00:00,7,-5,0.0,7.2,1,0,80,08:10 PM,08:06 AM,06:38 AM,05:31 PM,-4,-1,2,-1,23,13,65,0.0,1017,2,10,296,14
2019-02-22 00:00:00,4,-4,0.0,8.7,2,0,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-4,-2,1,-2,21,23,72,0.0,1019,0,10,295,9
2019-02-22 03:00:00,4,-4,0.0,8.7,2,0,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-6,-4,-0,-4,17,12,72,0.0,1021,-1,10,292,9
2019-02-22 06:00:00,4,-4,0.0,8.7,2,0,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-7,-7,-3,-7,16,10,78,0.0,1024,-4,10,289,7
2019-02-22 09:00:00,4,-4,0.0,8.7,2,1,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-6,-5,-1,-5,16,26,75,0.0,1027,-2,10,298,10
2019-02-22 12:00:00,4,-4,0.0,8.7,2,2,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-4,0,3,0,15,50,60,0.0,1027,3,10,316,13
2019-02-22 15:00:00,4,-4,0.0,8.7,2,2,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-5,2,5,2,14,19,51,0.0,1027,4,10,312,9
2019-02-22 18:00:00,4,-4,0.0,8.7,2,0,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-5,0,3,0,15,35,61,0.0,1028,2,10,309,9
2019-02-22 21:00:00,4,-4,0.0,8.7,2,0,73,09:23 PM,08:38 AM,06:36 AM,05:32 PM,-6,-2,1,-2,15,28,73,0.0,1030,-2,13,317,7
2019-02-23 00:00:00,3,-8,0.0,8.7,2,0,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-7,-4,-4,-4,7,0,78,0.0,1033,-5,20,334,5
2019-02-23 03:00:00,3,-8,0.0,8.7,2,0,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-9,-6,-6,-6,6,6,81,0.0,1033,-7,20,239,4
2019-02-23 06:00:00,3,-8,0.0,8.7,2,0,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-10,-7,-7,-7,6,14,82,0.0,1033,-8,20,15,3
2019-02-23 09:00:00,3,-8,0.0,8.7,2,2,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-8,-4,-4,-4,4,4,74,0.0,1033,-5,20,54,4
2019-02-23 12:00:00,3,-8,0.0,8.7,2,1,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-5,1,2,1,5,27,57,0.0,1030,1,20,128,9
2019-02-23 15:00:00,3,-8,0.0,8.7,2,2,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-4,2,4,2,8,51,56,0.0,1027,3,20,172,10
2019-02-23 18:00:00,3,-8,0.0,8.7,2,0,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-4,1,4,1,10,32,63,0.0,1026,2,20,169,9
2019-02-23 21:00:00,3,-8,0.0,8.7,2,0,65,10:33 PM,09:09 AM,06:35 AM,05:33 PM,-4,-1,2,-1,11,62,75,0.0,1026,-0,20,161,7
2019-02-24 00:00:00,7,-1,0.0,4.1,1,0,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,-3,-3,0,-3,8,40,80,0.0,1021,-1,19,139,7
2019-02-24 03:00:00,7,-1,0.0,4.1,1,0,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,-2,-3,0,-3,10,100,85,0.1,1017,-0,7,110,9
2019-02-24 06:00:00,7,-1,0.0,4.1,1,0,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,-0,-2,1,-2,15,100,92,0.3,1017,1,2,106,10
2019-02-24 09:00:00,7,-1,0.0,4.1,1,1,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,1,-1,2,-1,20,100,91,1.2,1009,1,4,111,10
2019-02-24 12:00:00,7,-1,0.0,4.1,1,1,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,2,2,4,2,28,100,89,2.4,1002,3,8,117,7
2019-02-24 15:00:00,7,-1,0.0,4.1,1,2,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,3,4,6,4,25,100,82,0.5,995,5,10,125,9
