date_time,"springfield,ma_maxtempC","springfield,ma_mintempC","springfield,ma_totalSnow_cm","springfield,ma_sunHour","springfield,ma_uvIndex","springfield,ma_uvIndex","springfield,ma_moon_illumination","springfield,ma_moonrise","springfield,ma_moonset","springfield,ma_sunrise","springfield,ma_sunset","springfield,ma_DewPointC","springfield,ma_FeelsLikeC","springfield,ma_HeatIndexC","springfield,ma_WindChillC","springfield,ma_WindGustKmph","springfield,ma_cloudcover","springfield,ma_humidity","springfield,ma_precipMM","springfield,ma_pressure","springfield,ma_tempC","springfield,ma_visibility","springfield,ma_winddirDegree","springfield,ma_windspeedKmph"
2019-02-24 18:00:00,7,-1,0.0,4.1,1,0,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,2,5,8,5,17,92,71,0.9,991,7,7,163,15
2019-02-24 21:00:00,7,-1,0.0,4.1,1,0,57,11:41 PM,09:41 AM,06:33 AM,05:34 PM,0,3,7,3,26,57,67,0.0,994,6,5,232,19
2019-02-25 00:00:00,1,-5,0.1,4.1,2,0,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-1,0,4,0,33,27,70,0.0,1000,4,10,261,18
2019-02-25 03:00:00,1,-5,0.1,4.1,2,0,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-3,-4,0,-4,28,52,78,0.0,1009,-1,10,249,13
2019-02-25 06:00:00,1,-5,0.1,4.1,2,0,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-4,-5,-0,-5,26,80,74,0.1,1006,-1,10,252,12
2019-02-25 09:00:00,1,-5,0.1,4.1,2,1,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-5,-3,1,-3,30,85,64,0.0,1009,1,7,264,18
2019-02-25 12:00:00,1,-5,0.1,4.1,2,1,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-10,-4,2,-4,40,90,42,0.1,1007,1,5,282,30
2019-02-25 15:00:00,1,-5,0.1,4.1,2,1,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-10,-4,2,-4,43,91,41,0.0,1010,1,7,286,30
2019-02-25 18:00:00,1,-5,0.1,4.1,2,0,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-12,-6,0,-6,45,94,41,0.1,1011,-1,5,291,30
2019-02-25 21:00:00,1,-5,0.1,4.1,2,0,50,No moonrise,10:14 AM,06:32 AM,05:36 PM,-13,-10,-3,-10,44,74,43,0.0,1015,-4,10,293,29
2019-02-26 00:00:00,-3,-10,0.0,8.7,2,0,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-15,-12,-5,-12,42,23,44,0.0,1018,-6,10,298,26
2019-02-26 03:00:00,-3,-10,0.0,8.7,2,0,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-15,-13,-6,-13,34,16,48,0.0,1020,-7,10,302,21
2019-02-26 06:00:00,-3,-10,0.0,8.7,2,0,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-15,-13,-6,-13,29,4,51,0.0,1024,-7,10,302,17
2019-02-26 09:00:00,-3,-10,0.0,8.7,2,2,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-18,-13,-6,-13,26,8,41,0.0,1026,-7,10,300,20
2019-02-26 12:00:00,-3,-10,0.0,8.7,2,2,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-17,-9,-3,-9,27,12,34,0.0,1027,-4,10,299,18
2019-02-26 15:00:00,-3,-10,0.0,8.7,2,2,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-16,-8,-3,-8,30,17,34,0.0,1026,-4,10,297,15
2019-02-26 18:00:00,-3,-10,0.0,8.7,2,0,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-17,-11,-5,-11,30,9,37,0.0,1026,-6,10,299,17
2019-02-26 21:00:00,-3,-10,0.0,8.7,2,0,42,12:46 AM,10:51 AM,06:30 AM,05:37 PM,-18,-13,-8,-13,24,15,40,0.0,1027,-9,10,304,13
2019-02-27 00:00:00,-4,-13,0.4,5.7,2,0,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-19,-15,-10,-15,18,30,43,0.0,1028,-11,10,311,9
2019-02-27 03:00:00,-4,-13,0.4,5.7,2,0,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-20,-17,-11,-17,15,39,50,0.0,1028,-12,10,324,8
2019-02-27 06:00:00,-4,-13,0.4,5.7,2,0,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-20,-17,-12,-17,10,29,54,0.0,1027,-13,10,337,8
2019-02-27 09:00:00,-4,-13,0.4,5.7,2,1,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-17,-15,-10,-15,3,59,55,0.0,1026,-11,10,311,8
2019-02-27 12:00:00,-4,-13,0.4,5.7,2,2,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-13,-9,-5,-9,3,74,54,0.0,1024,-6,10,239,8
2019-02-27 15:00:00,-4,-13,0.4,5.7,2,1,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-13,-8,-4,-8,6,73,51,0.1,1021,-5,8,221,10
2019-02-27 18:00:00,-4,-13,0.4,5.7,2,0,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-15,-12,-7,-12,8,100,52,0.1,1020,-8,7,173,9
2019-02-27 21:00:00,-4,-13,0.4,5.7,2,0,35,01:47 AM,11:31 AM,06:29 AM,05:38 PM,-14,-13,-8,-13,11,100,60,0.4,1020,-9,7,139,6
2019-02-28 00:00:00,-2,-13,0.3,7.2,1,0,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-15,-14,-10,-14,9,100,63,0.7,1020,-11,5,124,6
2019-02-28 03:00:00,-2,-13,0.3,7.2,1,0,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-16,-16,-11,-16,8,100,69,0.3,1021,-12,7,118,7
2019-02-28 06:00:00,-2,-13,0.3,7.2,1,0,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-15,-16,-12,-16,5,95,73,0.6,1022,-13,5,93,9
2019-02-28 09:00:00,-2,-13,0.3,7.2,1,2,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-14,-13,-9,-13,6,68,65,0.0,1023,-10,10,147,7
2019-02-28 12:00:00,-2,-13,0.3,7.2,1,2,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-13,-7,-3,-7,11,29,47,0.0,1024,-4,10,327,9
2019-02-28 15:00:00,-2,-13,0.3,7.2,1,2,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-12,-5,-1,-5,11,13,42,0.0,1023,-2,10,340,11
2019-02-28 18:00:00,-2,-13,0.3,7.2,1,0,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-12,-7,-3,-7,11,16,49,0.0,1024,-4,10,348,10
2019-02-28 21:00:00,-2,-13,0.3,7.2,1,0,27,02:44 AM,12:16 PM,06:27 AM,05:39 PM,-12,-9,-5,-9,8,34,61,0.0,1025,-6,10,348,8
2019-03-01 00:00:00,1,-12,0.0,4.2,1,0,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-14,-13,-9,-13,7,64,65,0.0,1027,-10,10,240,6
2019-03-01 03:00:00,1,-12,0.0,4.2,1,0,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-15,-14,-10,-14,6,83,70,0.0,1028,-11,10,33,5
2019-03-01 06:00:00,1,-12,0.0,4.2,1,0,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-15,-13,-10,-13,4,90,72,0.0,1029,-11,10,85,4
2019-03-01 09:00:00,1,-12,0.0,4.2,1,1,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-13,-7,-7,-7,5,98,63,0.0,1030,-8,10,159,5
2019-03-01 12:00:00,1,-12,0.0,4.2,1,1,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-11,-3,-1,-3,9,96,46,0.0,1030,-2,10,194,8
2019-03-01 15:00:00,1,-12,0.0,4.2,1,1,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-10,-2,2,-2,10,100,43,0.0,1029,1,10,190,9
2019-03-01 18:00:00,1,-12,0.0,4.2,1,0,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-9,-4,0,-4,12,83,52,0.0,1026,-1,10,178,9
2019-03-01 21:00:00,1,-12,0.0,4.2,1,0,26,03:36 AM,01:05 PM,06:26 AM,05:40 PM,-9,-6,-3,-6,10,39,62,0.0,1025,-4,10,155,8
2019-03-02 00:00:00,3,-6,1.2,4.2,2,0,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-10,-7,-4,-7,5,26,64,0.0,1028,-5,10,103,7
2019-03-02 03:00:00,3,-6,1.2,4.2,2,0,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-10,-8,-5,-8,10,62,69,0.0,1026,-6,10,37,5
2019-03-02 06:00:00,3,-6,1.2,4.2,2,0,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-10,-8,-5,-8,14,100,72,0.1,1024,-6,8,28,5
2019-03-02 09:00:00,3,-6,1.2,4.2,2,1,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-9,-7,-3,-7,16,100,69,0.5,1021,-4,4,29,8
2019-03-02 12:00:00,3,-6,1.2,4.2,2,1,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-8,-5,-1,-5,15,100,62,0.8,1017,-2,5,27,12
2019-03-02 15:00:00,3,-6,1.2,4.2,2,1,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-5,-2,1,-2,10,100,64,0.0,1017,1,10,38,10
2019-03-02 18:00:00,3,-6,1.2,4.2,2,0,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-4,2,4,2,6,100,71,0.0,1015,2,10,89,9
2019-03-02 21:00:00,3,-6,1.2,4.2,2,0,19,04:21 AM,01:58 PM,06:24 AM,05:42 PM,-10,0,4,0,9,89,60,0.0,1012,0,10,176,17
2019-03-03 00:00:00,5,-10,1.1,8.7,2,0,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-12,-5,-1,-5,12,56,60,0.0,1011,-3,10,249,13
2019-03-03 03:00:00,5,-10,1.1,8.7,2,0,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-14,-14,-8,-14,17,45,60,0.0,1011,-9,10,287,14
2019-03-03 06:00:00,5,-10,1.1,8.7,2,0,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-15,-16,-9,-16,19,49,62,0.0,1013,-10,10,307,14
2019-03-03 09:00:00,5,-10,1.1,8.7,2,1,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-14,-14,-8,-14,13,31,60,0.0,1015,-9,10,303,13
2019-03-03 12:00:00,5,-10,1.1,8.7,2,2,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-14,-10,-4,-10,8,55,49,0.0,1016,-5,10,289,15
2019-03-03 15:00:00,5,-10,1.1,8.7,2,1,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-9,-5,-1,-5,6,30,51,0.0,1016,-1,10,247,13
2019-03-03 18:00:00,5,-10,1.1,8.7,2,0,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-6,2,5,2,10,79,60,0.0,1017,4,10,189,10
2019-03-03 21:00:00,5,-10,1.1,8.7,2,0,12,05:02 AM,02:54 PM,06:22 AM,05:43 PM,-10,0,4,0,10,100,70,1.3,1018,1,7,168,13
2019-03-04 00:00:00,2,-11,8.2,5.7,1,0,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-6,-7,-4,-7,8,100,87,2.6,1017,-4,2,117,6
2019-03-04 03:00:00,2,-11,8.2,5.7,1,0,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-15,-15,-10,-15,10,100,67,2.3,1019,-11,2,55,10
2019-03-04 06:00:00,2,-11,8.2,5.7,1,0,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-15,-15,-10,-15,17,100,69,4.4,1020,-11,2,127,11
2019-03-04 09:00:00,2,-11,8.2,5.7,1,1,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-9,-10,-5,-10,18,92,75,0.3,1016,-6,3,344,10
2019-03-04 12:00:00,2,-11,8.2,5.7,1,2,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,0,-2,2,-2,19,65,87,0.1,1006,2,7,324,15
2019-03-04 15:00:00,2,-11,8.2,5.7,1,2,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-1,-3,2,-3,22,28,80,0.0,1007,2,10,306,18
2019-03-04 18:00:00,2,-11,8.2,5.7,1,0,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-5,-3,1,-3,24,1,78,0.0,1008,-0,10,299,17
2019-03-04 21:00:00,2,-11,8.2,5.7,1,0,4,05:38 AM,03:52 PM,06:21 AM,05:44 PM,-10,-3,-0,-3,24,1,80,0.0,1012,-3,10,301,14
2019-03-05 00:00:00,-2,-10,0.0,8.7,2,0,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-12,-8,-4,-8,16,1,82,0.0,1016,-7,10,304,10
2019-03-05 03:00:00,-2,-10,0.0,8.7,2,0,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-12,-14,-10,-14,11,0,85,0.0,1017,-10,10,288,8
2019-03-05 06:00:00,-2,-10,0.0,8.7,2,0,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-12,-14,-10,-14,8,0,86,0.0,1018,-10,10,261,6
2019-03-05 09:00:00,-2,-10,0.0,8.7,2,2,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-11,-11,-8,-11,6,5,79,0.0,1019,-8,10,245,5
2019-03-05 12:00:00,-2,-10,0.0,8.7,2,2,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-10,-8,-4,-8,10,24,65,0.0,1017,-4,10,239,9
2019-03-05 15:00:00,-2,-10,0.0,8.7,2,1,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-8,-7,-2,-7,14,59,66,0.0,1015,-2,10,223,12
2019-03-05 18:00:00,-2,-10,0.0,8.7,2,0,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-7,-8,-4,-8,15,87,77,0.1,1014,-4,10,220,11
2019-03-05 21:00:00,-2,-10,0.0,8.7,2,0,0,06:09 AM,04:50 PM,06:19 AM,05:45 PM,-8,-9,-6,-9,12,78,90,0.0,1014,-7,8,252,6
2019-03-06 00:00:00,-5,-12,0.0,5.7,2,0,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-9,-10,-6,-10,14,70,86,0.1,1015,-9,7,322,9
2019-03-06 03:00:00,-5,-12,0.0,5.7,2,0,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-13,-16,-10,-16,16,11,83,0.0,1015,-10,10,301,10
2019-03-06 06:00:00,-5,-12,0.0,5.7,2,0,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-14,-17,-12,-17,16,7,84,0.0,1016,-12,10,289,10
2019-03-06 09:00:00,-5,-12,0.0,5.7,2,1,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-14,-16,-10,-16,17,42,74,0.0,1018,-10,10,289,13
2019-03-06 12:00:00,-5,-12,0.0,5.7,2,2,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-15,-14,-7,-14,24,84,53,0.0,1018,-7,10,299,21
2019-03-06 15:00:00,-5,-12,0.0,5.7,2,1,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-14,-12,-5,-12,24,69,50,0.0,1018,-5,10,297,21
2019-03-06 18:00:00,-5,-12,0.0,5.7,2,0,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-13,-13,-7,-13,21,73,62,0.0,1019,-7,10,292,15
2019-03-06 21:00:00,-5,-12,0.0,5.7,2,0,0,06:37 AM,05:49 PM,06:18 AM,05:46 PM,-14,-16,-11,-16,17,23,79,0.0,1022,-11,10,285,8
2019-03-07 00:00:00,-3,-15,0.0,5.7,2,0,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-15,-17,-13,-17,15,38,84,0.0,1024,-13,10,282,8
2019-03-07 03:00:00,-3,-15,0.0,5.7,2,0,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-16,-18,-14,-18,12,43,86,0.0,1024,-14,10,271,6
2019-03-07 06:00:00,-3,-15,0.0,5.7,2,0,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-17,-18,-14,-18,9,38,84,0.0,1024,-14,10,252,5
2019-03-07 09:00:00,-3,-15,0.0,5.7,2,1,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-16,-15,-11,-15,10,55,73,0.0,1025,-11,10,249,7
2019-03-07 12:00:00,-3,-15,0.0,5.7,2,1,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-13,-10,-6,-10,14,71,55,0.0,1024,-6,10,263,12
2019-03-07 15:00:00,-3,-15,0.0,5.7,2,1,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-11,-8,-3,-8,17,83,53,0.0,1023,-3,9,270,14
2019-03-07 18:00:00,-3,-15,0.0,5.7,2,0,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-10,-8,-4,-8,17,59,64,0.1,1024,-4,8,280,12
2019-03-07 21:00:00,-3,-15,0.0,5.7,2,0,3,07:04 AM,06:48 PM,06:16 AM,05:48 PM,-10,-11,-7,-11,14,19,81,0.0,1026,-7,10,287,8
2019-03-08 00:00:00,1,-12,0.0,7.2,2,0,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-11,-12,-9,-12,9,0,84,0.0,1029,-9,10,272,5
2019-03-08 03:00:00,1,-12,0.0,7.2,2,0,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-12,-12,-10,-12,6,3,88,0.0,1030,-10,10,247,4
2019-03-08 06:00:00,1,-12,0.0,7.2,2,0,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-13,-14,-12,-14,9,16,87,0.0,1030,-12,10,216,4
2019-03-08 09:00:00,1,-12,0.0,7.2,2,2,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-12,-11,-8,-11,9,32,76,0.0,1030,-8,10,215,6
2019-03-08 12:00:00,1,-12,0.0,7.2,2,1,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-9,-5,-1,-5,10,51,58,0.0,1028,-1,10,220,9
2019-03-08 15:00:00,1,-12,0.0,7.2,2,2,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-6,-2,1,-2,14,63,59,0.0,1026,1,10,221,12
2019-03-08 18:00:00,1,-12,0.0,7.2,2,0,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-5,-2,1,-2,16,23,71,0.0,1025,0,10,212,11
2019-03-08 21:00:00,1,-12,0.0,7.2,2,0,10,07:30 AM,07:48 PM,06:14 AM,05:49 PM,-6,-5,-2,-5,16,34,89,0.0,1025,-4,10,209,8
2019-03-09 00:00:00,10,-6,0.0,8.7,2,0,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-7,-9,-6,-9,12,9,90,0.0,1024,-6,10,228,6
2019-03-09 03:00:00,10,-6,0.0,8.7,2,0,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-6,-7,-5,-7,8,3,91,0.0,1024,-5,10,240,4
2019-03-09 06:00:00,10,-6,0.0,8.7,2,0,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-6,-5,-4,-5,6,0,91,0.0,1025,-4,10,262,3
2019-03-09 09:00:00,10,-6,0.0,8.7,2,2,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-5,-3,-1,-3,6,0,79,0.0,1026,-1,10,303,5
2019-03-09 12:00:00,10,-6,0.0,8.7,2,3,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-2,5,6,5,6,0,56,0.0,1027,6,10,222,6
2019-03-09 15:00:00,10,-6,0.0,8.7,2,3,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-0,9,9,9,5,2,53,0.0,1027,9,10,26,4
2019-03-09 18:00:00,10,-6,0.0,8.7,2,0,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-2,6,7,6,7,6,66,0.0,1028,6,10,81,5
2019-03-09 21:00:00,10,-6,0.0,8.7,2,0,17,07:55 AM,08:49 PM,06:13 AM,05:50 PM,-3,4,6,4,12,29,86,0.0,1029,4,10,88,6
2019-03-10 00:00:00,5,-2,0.0,4.3,2,0,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,-4,-1,1,-1,15,53,89,0.0,1030,0,10,97,8
2019-03-10 03:00:00,5,-2,0.0,4.3,2,0,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,-4,-6,-2,-6,17,36,87,0.0,1029,-2,10,110,10
2019-03-10 06:00:00,5,-2,0.0,4.3,2,0,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,-3,-5,-1,-5,21,88,86,0.0,1028,-1,10,111,13
2019-03-10 09:00:00,5,-2,0.0,4.3,2,1,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,-2,-5,-0,-5,24,100,91,0.6,1026,-0,10,113,17
2019-03-10 12:00:00,5,-2,0.0,4.3,2,1,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,-1,-4,0,-4,25,100,92,1.2,1023,0,7,116,17
2019-03-10 15:00:00,5,-2,0.0,4.3,2,1,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,1,-2,2,-2,21,100,95,0.2,1018,2,2,109,13
2019-03-10 18:00:00,5,-2,0.0,4.3,2,0,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,4,3,4,3,9,100,97,0.1,1014,4,1,159,6
2019-03-10 21:00:00,5,-2,0.0,4.3,2,0,24,08:21 AM,09:51 PM,06:11 AM,05:51 PM,2,1,2,1,6,74,97,0.0,1014,2,1,238,3
2019-03-11 00:00:00,5,-2,0.0,7.2,2,0,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-0,-2,1,-2,15,17,94,0.0,1015,1,5,247,7
2019-03-11 03:00:00,5,-2,0.0,7.2,2,0,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-1,-2,1,-2,17,9,92,0.0,1014,1,10,264,8
2019-03-11 06:00:00,5,-2,0.0,7.2,2,0,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-2,-3,-1,-3,15,9,90,0.0,1015,-1,10,253,7
2019-03-11 09:00:00,5,-2,0.0,7.2,2,2,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-1,-2,1,-2,17,7,85,0.0,1015,1,10,256,11
2019-03-11 12:00:00,5,-2,0.0,7.2,2,1,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-0,0,4,0,23,40,73,0.0,1016,4,10,274,18
2019-03-11 15:00:00,5,-2,0.0,7.2,2,2,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-0,1,5,1,23,81,71,0.0,1015,5,10,269,17
2019-03-11 18:00:00,5,-2,0.0,7.2,2,0,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-1,-0,3,-0,20,51,78,0.0,1015,3,10,271,12
2019-03-11 21:00:00,5,-2,0.0,7.2,2,0,32,08:51 AM,10:54 PM,06:09 AM,05:52 PM,-3,-4,-0,-4,24,24,82,0.0,1017,-0,10,285,12
